SEASON,NAME,LAT,LON,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW
1983,BARRY,26.3,-85.0,,,,
1983,BARRY,25.7,-86.3,,,,
1983,BARRY,25.2,-87.6,,,,
1983,BARRY,25.1,-88.9,,,,
1983,BARRY,25.2,-90.2,,,,
1983,BARRY,25.8,-91.6,,,,
1983,BARRY,25.8,-93.0,,,,
1983,BARRY,25.7,-94.5,,,,
1983,BARRY,25.5,-95.5,,,,
1983,BARRY,25.5,-96.4,,,,
1983,BARRY,25.4,-97.4,,,,
1983,BARRY,25.4,-97.5,,,,
1983,BARRY,25.5,-98.5,,,,
1983,BARRY,25.5,-99.5,,,,
1983,BARRY,25.5,-100.5,,,,
1983,CHANTAL,30.2,-64.4,,,,
1983,CHANTAL,30.9,-64.0,,,,
1983,CHANTAL,31.6,-63.3,,,,
1983,CHANTAL,32.0,-62.4,,,,
1983,CHANTAL,32.4,-61.2,,,,
1983,CHANTAL,32.8,-60.0,,,,
1983,CHANTAL,33.1,-58.9,,,,
1983,CHANTAL,33.6,-57.6,,,,
1983,CHANTAL,34.0,-56.3,,,,
1983,CHANTAL,34.4,-55.5,,,,
1983,CHANTAL,34.8,-54.9,,,,
1983,CHANTAL,35.3,-54.5,,,,
1983,CHANTAL,35.9,-54.2,,,,
1983,CHANTAL,36.3,-53.9,,,,
1983,CHANTAL,36.8,-53.8,,,,
1983,CHANTAL,37.4,-53.8,,,,
1983,CHANTAL,38.7,-53.8,,,,
1983,CHANTAL,39.5,-52.5,,,,
1983,CHANTAL,40.4,-50.7,,,,
1983,CHANTAL,41.7,-48.8,,,,
1983,DEAN,28.0,-73.0,,,,
1983,DEAN,28.5,-72.9,,,,
1983,DEAN,29.0,-72.8,,,,
1983,DEAN,29.5,-72.6,,,,
1983,DEAN,30.3,-72.1,,,,
1983,DEAN,31.2,-71.7,,,,
1983,DEAN,32.2,-71.1,,,,
1983,DEAN,33.1,-70.7,,,,
1983,DEAN,34.0,-70.7,,,,
1983,DEAN,34.5,-70.8,,,,
1983,DEAN,34.8,-71.0,,,,
1983,DEAN,35.1,-71.5,,,,
1983,DEAN,35.8,-73.0,,,,
1983,DEAN,36.4,-74.0,,,,
1983,DEAN,37.0,-74.9,,,,
1983,DEAN,37.5,-75.8,,,,
1983,DEAN,37.9,-76.9,,,,
1984,UNNAMED,28.0,-75.5,,,,
1984,UNNAMED,28.2,-75.8,,,,
1984,UNNAMED,28.4,-76.5,,,,
1984,UNNAMED,28.7,-77.2,,,,
1984,UNNAMED,28.9,-77.8,,,,
1984,UNNAMED,29.0,-78.3,,,,
1984,UNNAMED,29.2,-79.1,,,,
1984,UNNAMED,29.6,-79.9,,,,
1984,UNNAMED,29.8,-80.3,,,,
1984,UNNAMED,29.9,-81.0,,,,
1984,UNNAMED,30.2,-81.8,,,,
1984,UNNAMED,20.5,-94.0,,,,
1984,UNNAMED,20.8,-94.8,,,,
1984,UNNAMED,21.0,-95.5,,,,
1984,UNNAMED,21.2,-96.2,,,,
1984,UNNAMED,21.6,-96.8,,,,
1984,UNNAMED,21.9,-97.2,,,,
1984,UNNAMED,22.1,-98.0,,,,
1984,UNNAMED,22.7,-98.5,,,,
1984,UNNAMED,11.8,-47.8,,,,
1984,UNNAMED,12.0,-50.0,,,,
1984,UNNAMED,12.7,-52.1,,,,
1984,UNNAMED,13.0,-54.5,,,,
1984,UNNAMED,13.3,-56.9,,,,
1984,UNNAMED,13.9,-59.0,,,,
1984,UNNAMED,14.2,-61.5,,,,
1984,UNNAMED,14.5,-63.5,,,,
1984,UNNAMED,14.8,-65.8,,,,
1984,UNNAMED,15.0,-68.0,,,,
1984,UNNAMED,15.2,-70.2,,,,
1984,UNNAMED,37.0,-68.2,,,,
1984,UNNAMED,37.2,-67.1,,,,
1984,UNNAMED,37.5,-65.9,,,,
1984,UNNAMED,37.8,-64.6,,,,
1984,UNNAMED,38.0,-63.2,,,,
1984,UNNAMED,38.2,-62.5,,,,
1984,UNNAMED,38.8,-61.8,,,,
1984,UNNAMED,39.0,-60.9,,,,
1984,UNNAMED,39.3,-60.0,,,,
1984,UNNAMED,39.8,-59.0,,,,
1984,UNNAMED,33.0,-65.0,,,,
1984,UNNAMED,33.9,-63.1,,,,
1984,UNNAMED,34.7,-61.3,,,,
1984,UNNAMED,35.5,-59.5,,,,
1984,UNNAMED,36.5,-58.0,,,,
1984,UNNAMED,38.0,-56.4,,,,
1984,UNNAMED,39.6,-54.8,,,,
1984,UNNAMED,41.2,-53.2,,,,
1984,UNNAMED,42.5,-50.8,,,,
1984,UNNAMED,43.7,-48.3,,,,
1984,UNNAMED,45.1,-46.0,,,,
1984,UNNAMED,46.8,-44.0,,,,
1984,UNNAMED,47.9,-41.1,,,,
1984,UNNAMED,48.5,-38.0,,,,
1984,ARTHUR,10.5,-51.0,,,,
1984,ARTHUR,10.5,-52.5,,,,
1984,ARTHUR,10.6,-54.0,,,,
1984,ARTHUR,11.2,-55.0,,,,
1984,ARTHUR,11.8,-55.8,,,,
1984,ARTHUR,12.4,-56.3,,,,
1984,ARTHUR,13.0,-57.0,,,,
1984,ARTHUR,13.4,-57.4,,,,
1984,ARTHUR,14.0,-57.8,,,,
1984,ARTHUR,14.4,-58.0,,,,
1984,ARTHUR,14.8,-58.1,,,,
1984,ARTHUR,15.3,-58.2,,,,
1984,ARTHUR,16.0,-58.4,,,,
1984,ARTHUR,16.7,-58.6,,,,
1984,ARTHUR,16.9,-59.1,,,,
1984,ARTHUR,17.0,-59.8,,,,
1984,ARTHUR,17.2,-60.2,,,,
1984,ARTHUR,17.6,-60.6,,,,
1984,ARTHUR,17.9,-61.0,,,,
1984,ARTHUR,18.2,-61.2,,,,
1984,ARTHUR,18.7,-61.4,,,,
1984,ARTHUR,18.9,-61.8,,,,
1984,ARTHUR,19.2,-62.0,,,,
1984,ARTHUR,19.5,-62.2,,,,
1984,ARTHUR,19.8,-62.6,,,,
1984,ARTHUR,20.2,-62.9,,,,
1984,ARTHUR,21.0,-63.3,,,,
1984,ARTHUR,21.8,-64.0,,,,
1984,ARTHUR,22.3,-65.0,,,,
1984,ARTHUR,22.8,-66.0,,,,
1984,ARTHUR,23.1,-66.9,,,,
1984,ARTHUR,24.0,-67.9,,,,
1984,ARTHUR,25.0,-68.5,,,,
1984,BERTHA,13.1,-41.0,,,,
1984,BERTHA,13.3,-42.2,,,,
1984,BERTHA,13.7,-43.4,,,,
1984,BERTHA,14.4,-44.5,,,,
1984,BERTHA,14.9,-45.3,,,,
1984,BERTHA,15.7,-46.6,,,,
1984,BERTHA,16.3,-47.7,,,,
1984,BERTHA,17.0,-48.7,,,,
1984,BERTHA,17.5,-49.5,,,,
1984,BERTHA,18.2,-50.5,,,,
1984,BERTHA,19.2,-51.3,,,,
1984,BERTHA,20.0,-52.1,,,,
1984,BERTHA,20.8,-53.1,,,,
1984,BERTHA,22.6,-52.8,,,,
1984,BERTHA,23.8,-52.5,,,,
1984,BERTHA,25.1,-51.9,,,,
1984,BERTHA,26.1,-50.5,,,,
1984,BERTHA,27.1,-49.1,,,,
1984,BERTHA,28.3,-47.8,,,,
1984,BERTHA,29.6,-46.0,,,,
1984,BERTHA,30.5,-44.5,,,,
1984,BERTHA,32.0,-42.0,,,,
1984,CESAR,36.6,-66.9,,,,
1984,CESAR,37.8,-66.0,,,,
1984,CESAR,38.9,-65.0,,,,
1984,CESAR,39.8,-63.1,,,,
1984,CESAR,40.6,-61.1,,,,
1984,CESAR,41.7,-59.0,,,,
1984,CESAR,42.9,-56.9,,,,
1984,CESAR,44.0,-54.9,,,,
1984,CESAR,44.9,-53.3,,,,
1984,CESAR,45.5,-51.8,,,,
1984,CESAR,46.0,-50.4,,,,
1984,CESAR,46.2,-48.9,,,,
1984,UNNAMED,21.0,-96.0,,,,
1984,UNNAMED,21.3,-96.1,,,,
1984,UNNAMED,21.8,-96.3,,,,
1984,UNNAMED,22.0,-96.6,,,,
1984,UNNAMED,22.3,-96.8,,,,
1984,UNNAMED,22.7,-97.1,,,,
1984,UNNAMED,23.0,-97.8,,,,
1984,UNNAMED,23.2,-98.1,,,,
1984,DIANA,28.5,-77.4,,,,
1984,DIANA,28.6,-78.3,,,,
1984,DIANA,28.5,-79.2,,,,
1984,DIANA,28.6,-79.7,,,,
1984,DIANA,29.0,-79.9,,,,
1984,DIANA,29.4,-80.1,,,,
1984,DIANA,29.7,-80.4,,,,
1984,DIANA,30.1,-80.3,,,,
1984,DIANA,30.5,-80.0,,,,
1984,DIANA,30.8,-79.6,,,,
1984,DIANA,31.3,-79.1,,,,
1984,DIANA,31.8,-78.7,,,,
1984,DIANA,32.6,-78.4,,,,
1984,DIANA,33.4,-78.0,,,,
1984,DIANA,33.9,-77.7,,,,
1984,DIANA,34.0,-77.4,,,,
1984,DIANA,34.0,-77.2,,,,
1984,DIANA,33.9,-77.1,,,,
1984,DIANA,33.8,-77.4,,,,
1984,DIANA,33.9,-77.9,,,,
1984,DIANA,33.9,-78.0,,,,
1984,DIANA,34.0,-78.3,,,,
1984,DIANA,34.3,-78.5,,,,
1984,DIANA,34.6,-78.5,,,,
1984,DIANA,35.0,-78.0,,,,
1984,DIANA,35.3,-77.1,,,,
1984,DIANA,35.6,-76.0,,,,
1984,DIANA,36.2,-74.4,,,,
1984,DIANA,37.2,-72.7,,,,
1984,DIANA,38.5,-70.3,,,,
1984,DIANA,41.0,-66.0,,,,
1984,DIANA,43.5,-61.9,,,,
1984,DIANA,46.0,-57.8,,,,
1984,EDOUARD,20.3,-96.1,,,,
1984,EDOUARD,20.5,-96.2,,,,
1984,EDOUARD,20.7,-96.1,,,,
1984,EDOUARD,20.5,-96.0,,,,
1984,EDOUARD,20.3,-95.8,,,,
1984,EDOUARD,20.0,-95.7,,,,
1984,EDOUARD,20.0,-95.7,,,,
1984,FRAN,13.7,-21.3,,,,
1984,FRAN,13.8,-22.0,,,,
1984,FRAN,13.9,-22.7,,,,
1984,FRAN,14.0,-23.4,,,,
1984,FRAN,14.3,-24.1,,,,
1984,FRAN,14.8,-24.8,,,,
1984,FRAN,15.3,-25.3,,,,
1984,FRAN,16.3,-26.0,,,,
1984,FRAN,17.3,-26.5,,,,
1984,FRAN,18.4,-27.1,,,,
1984,FRAN,19.5,-28.0,,,,
1984,FRAN,20.2,-29.6,,,,
1984,FRAN,20.9,-31.0,,,,
1984,FRAN,21.1,-32.8,,,,
1984,FRAN,21.1,-34.3,,,,
1984,FRAN,21.0,-36.0,,,,
1984,FRAN,20.9,-37.9,,,,
1984,FRAN,20.8,-39.5,,,,
1984,FRAN,20.5,-40.7,,,,
1984,FRAN,20.2,-42.0,,,,
1984,FRAN,20.0,-43.0,,,,
1984,GUSTAV,28.6,-65.5,,,,
1984,GUSTAV,29.6,-65.5,,,,
1984,GUSTAV,30.3,-65.5,,,,
1984,GUSTAV,31.3,-65.2,,,,
1984,GUSTAV,32.1,-64.7,,,,
1984,GUSTAV,32.1,-64.7,,,,
1984,GUSTAV,32.1,-64.7,,,,
1984,GUSTAV,32.1,-64.7,,,,
1984,GUSTAV,32.1,-64.7,,,,
1984,GUSTAV,33.2,-63.6,,,,
1984,GUSTAV,34.6,-62.6,,,,
1984,HORTENSE,31.3,-58.3,,,,
1984,HORTENSE,30.7,-58.7,,,,
1984,HORTENSE,30.0,-59.0,,,,
1984,HORTENSE,29.2,-59.1,,,,
1984,HORTENSE,28.6,-59.2,,,,
1984,HORTENSE,28.4,-59.4,,,,
1984,HORTENSE,28.4,-59.8,,,,
1984,HORTENSE,28.5,-60.1,,,,
1984,HORTENSE,28.7,-60.3,,,,
1984,HORTENSE,28.9,-60.4,,,,
1984,HORTENSE,29.3,-60.6,,,,
1984,HORTENSE,29.7,-60.8,,,,
1984,HORTENSE,30.2,-61.1,,,,
1984,HORTENSE,30.8,-61.0,,,,
1984,HORTENSE,31.3,-60.7,,,,
1984,HORTENSE,32.0,-60.9,,,,
1984,HORTENSE,32.4,-60.8,,,,
1984,HORTENSE,32.8,-60.5,,,,
1984,HORTENSE,33.0,-60.0,,,,
1984,HORTENSE,32.9,-59.8,,,,
1984,HORTENSE,32.7,-59.9,,,,
1984,HORTENSE,32.3,-60.2,,,,
1984,HORTENSE,31.7,-61.0,,,,
1984,HORTENSE,31.1,-61.7,,,,
1984,HORTENSE,30.6,-62.4,,,,
1984,HORTENSE,30.5,-63.2,,,,
1984,HORTENSE,30.6,-64.0,,,,
1984,HORTENSE,30.9,-64.7,,,,
1984,HORTENSE,31.4,-65.0,,,,
1984,HORTENSE,32.3,-64.9,,,,
1984,HORTENSE,33.9,-64.2,,,,
1984,HORTENSE,35.8,-62.2,,,,
1984,HORTENSE,37.4,-59.8,,,,
1984,HORTENSE,38.8,-57.0,,,,
1984,HORTENSE,40.0,-54.0,,,,
1984,HORTENSE,40.9,-50.4,,,,
1984,HORTENSE,41.7,-46.8,,,,
1984,HORTENSE,42.3,-43.0,,,,
1984,HORTENSE,42.8,-39.0,,,,
1984,HORTENSE,43.2,-35.0,,,,
1984,ISIDORE,23.4,-73.0,,,,
1984,ISIDORE,23.9,-73.9,,,,
1984,ISIDORE,24.3,-74.9,,,,
1984,ISIDORE,24.5,-76.0,,,,
1984,ISIDORE,24.7,-77.0,,,,
1984,ISIDORE,25.0,-77.7,,,,
1984,ISIDORE,25.4,-78.4,,,,
1984,ISIDORE,25.8,-79.1,,,,
1984,ISIDORE,26.4,-79.8,,,,
1984,ISIDORE,27.3,-80.5,,,,
1984,ISIDORE,27.8,-81.5,,,,
1984,ISIDORE,28.5,-82.3,,,,
1984,ISIDORE,29.5,-82.1,,,,
1984,ISIDORE,30.1,-81.9,,,,
1984,ISIDORE,30.7,-81.4,,,,
1984,ISIDORE,31.3,-80.5,,,,
1984,ISIDORE,32.2,-79.3,,,,
1984,ISIDORE,32.8,-77.8,,,,
1984,ISIDORE,33.6,-76.2,,,,
1984,ISIDORE,34.3,-74.4,,,,
1984,ISIDORE,34.8,-72.5,,,,
1984,ISIDORE,35.3,-70.4,,,,
1984,ISIDORE,35.8,-67.7,,,,
1984,ISIDORE,36.4,-65.0,,,,
1984,ISIDORE,36.8,-62.1,,,,
1984,JOSEPHINE,24.1,-68.9,,,,
1984,JOSEPHINE,24.0,-69.4,,,,
1984,JOSEPHINE,23.9,-69.9,,,,
1984,JOSEPHINE,23.9,-70.4,,,,
1984,JOSEPHINE,24.0,-70.9,,,,
1984,JOSEPHINE,24.1,-71.4,,,,
1984,JOSEPHINE,24.3,-71.9,,,,
1984,JOSEPHINE,24.6,-72.2,,,,
1984,JOSEPHINE,25.2,-72.2,,,,
1984,JOSEPHINE,25.8,-72.1,,,,
1984,JOSEPHINE,26.4,-72.1,,,,
1984,JOSEPHINE,26.9,-72.2,,,,
1984,JOSEPHINE,27.2,-72.4,,,,
1984,JOSEPHINE,27.5,-72.5,,,,
1984,JOSEPHINE,28.0,-72.6,,,,
1984,JOSEPHINE,28.6,-72.5,,,,
1984,JOSEPHINE,29.3,-72.4,,,,
1984,JOSEPHINE,30.0,-72.1,,,,
1984,JOSEPHINE,30.7,-71.9,,,,
1984,JOSEPHINE,31.4,-71.7,,,,
1984,JOSEPHINE,32.2,-71.7,,,,
1984,JOSEPHINE,33.0,-71.8,,,,
1984,JOSEPHINE,33.7,-71.7,,,,
1984,JOSEPHINE,34.3,-71.4,,,,
1984,JOSEPHINE,34.8,-71.2,,,,
1984,JOSEPHINE,35.4,-71.3,,,,
1984,JOSEPHINE,36.0,-71.7,,,,
1984,JOSEPHINE,36.6,-71.9,,,,
1984,JOSEPHINE,36.8,-71.7,,,,
1984,JOSEPHINE,36.6,-71.4,,,,
1984,JOSEPHINE,36.3,-70.8,,,,
1984,JOSEPHINE,35.9,-69.8,,,,
1984,JOSEPHINE,36.2,-68.4,,,,
1984,JOSEPHINE,36.8,-66.6,,,,
1984,JOSEPHINE,37.6,-64.8,,,,
1984,JOSEPHINE,38.3,-63.0,,,,
1984,JOSEPHINE,39.2,-61.4,,,,
1984,JOSEPHINE,39.9,-59.7,,,,
1984,JOSEPHINE,40.6,-58.2,,,,
1984,JOSEPHINE,41.3,-56.6,,,,
1984,JOSEPHINE,42.0,-54.9,,,,
1984,JOSEPHINE,43.0,-53.9,,,,
1984,JOSEPHINE,43.6,-54.1,,,,
1984,JOSEPHINE,44.0,-54.4,,,,
1984,JOSEPHINE,44.0,-55.1,,,,
1984,JOSEPHINE,44.1,-56.0,,,,
1984,JOSEPHINE,44.0,-57.1,,,,
1984,JOSEPHINE,42.8,-57.7,,,,
1984,JOSEPHINE,41.2,-56.8,,,,
1984,JOSEPHINE,40.6,-55.1,,,,
1984,JOSEPHINE,40.7,-53.1,,,,
1984,JOSEPHINE,41.2,-50.9,,,,
1984,JOSEPHINE,41.8,-48.5,,,,
1984,JOSEPHINE,42.2,-45.7,,,,
1984,JOSEPHINE,42.8,-42.8,,,,
1984,JOSEPHINE,43.3,-39.5,,,,
1984,UNNAMED,26.2,-71.4,,,,
1984,UNNAMED,26.8,-73.0,,,,
1984,UNNAMED,27.0,-74.6,,,,
1984,UNNAMED,26.9,-76.2,,,,
1984,UNNAMED,26.9,-77.9,,,,
1984,UNNAMED,27.0,-79.2,,,,
1984,UNNAMED,27.2,-81.1,,,,
1984,UNNAMED,27.8,-83.0,,,,
1984,UNNAMED,28.0,-84.8,,,,
1984,UNNAMED,28.5,-86.5,,,,
1984,UNNAMED,29.5,-87.8,,,,
1984,UNNAMED,30.8,-89.0,,,,
1984,KLAUS,14.7,-68.8,,,,
1984,KLAUS,15.2,-68.1,,,,
1984,KLAUS,15.8,-67.7,,,,
1984,KLAUS,16.4,-67.1,,,,
1984,KLAUS,17.0,-66.7,,,,
1984,KLAUS,17.4,-66.2,,,,
1984,KLAUS,18.0,-65.8,,,,
1984,KLAUS,18.5,-65.2,,,,
1984,KLAUS,19.1,-64.7,,,,
1984,KLAUS,19.4,-64.0,,,,
1984,KLAUS,19.6,-63.1,,,,
1984,KLAUS,19.7,-62.2,,,,
1984,KLAUS,19.9,-61.4,,,,
1984,KLAUS,20.4,-60.8,,,,
1984,KLAUS,21.1,-60.1,,,,
1984,KLAUS,21.8,-59.5,,,,
1984,KLAUS,22.7,-58.7,,,,
1984,KLAUS,23.8,-57.8,,,,
1984,KLAUS,24.8,-56.6,,,,
1984,KLAUS,26.2,-55.2,,,,
1984,KLAUS,28.0,-54.0,,,,
1984,KLAUS,29.5,-53.0,,,,
1984,KLAUS,31.0,-52.5,,,,
1984,KLAUS,32.2,-52.4,,,,
1984,KLAUS,33.4,-52.7,,,,
1984,KLAUS,34.6,-53.4,,,,
1984,KLAUS,34.8,-54.2,,,,
1984,KLAUS,35.0,-55.0,,,,
1984,KLAUS,35.5,-54.2,,,,
1984,KLAUS,36.5,-52.8,,,,
1984,KLAUS,38.0,-51.0,,,,
1984,KLAUS,40.0,-49.0,,,,
1984,KLAUS,42.0,-47.0,,,,
1984,UNNAMED,26.5,-79.5,,,,
1984,UNNAMED,26.8,-78.8,,,,
1984,UNNAMED,26.7,-77.7,,,,
1984,UNNAMED,26.4,-76.7,,,,
1984,UNNAMED,26.0,-75.8,,,,
1984,UNNAMED,25.8,-74.0,,,,
1984,UNNAMED,25.8,-72.3,,,,
1984,UNNAMED,25.9,-70.4,,,,
1984,UNNAMED,26.0,-68.6,,,,
1984,UNNAMED,26.0,-66.8,,,,
1984,UNNAMED,26.0,-64.8,,,,
1984,UNNAMED,26.0,-62.8,,,,
1984,UNNAMED,26.1,-61.0,,,,
1984,UNNAMED,26.1,-59.0,,,,
1984,UNNAMED,26.5,-57.5,,,,
1984,UNNAMED,27.1,-55.4,,,,
1984,UNNAMED,28.0,-54.0,,,,
1984,UNNAMED,28.9,-52.9,,,,
1984,UNNAMED,30.0,-51.0,,,,
1984,UNNAMED,31.1,-49.5,,,,
1984,LILI,34.5,-60.5,,,,
1984,LILI,35.5,-60.0,,,,
1984,LILI,35.5,-60.0,,,,
1984,LILI,35.5,-60.0,,,,
1984,LILI,34.9,-59.8,,,,
1984,LILI,33.8,-59.5,,,,
1984,LILI,32.7,-59.0,,,,
1984,LILI,32.0,-58.0,,,,
1984,LILI,31.4,-57.0,,,,
1984,LILI,30.5,-56.2,,,,
1984,LILI,28.9,-55.9,,,,
1984,LILI,27.2,-55.8,,,,
1984,LILI,25.8,-56.0,,,,
1984,LILI,24.5,-56.3,,,,
1984,LILI,23.4,-56.2,,,,
1984,LILI,22.4,-55.4,,,,
1984,LILI,22.4,-54.0,,,,
1984,LILI,23.2,-52.7,,,,
1984,LILI,24.8,-50.8,,,,
1984,LILI,28.0,-49.6,,,,
1984,LILI,31.2,-49.9,,,,
1984,LILI,33.0,-51.0,,,,
1984,LILI,34.5,-53.0,,,,
1984,LILI,34.0,-53.6,,,,
1984,LILI,33.1,-53.7,,,,
1984,LILI,32.8,-53.5,,,,
1984,LILI,32.5,-53.3,,,,
1984,LILI,32.4,-53.2,,,,
1984,LILI,32.3,-53.1,,,,
1984,LILI,32.2,-53.0,,,,
1984,LILI,32.0,-52.9,,,,
1984,LILI,31.6,-52.5,,,,
1984,LILI,31.1,-52.4,,,,
1984,LILI,30.5,-52.3,,,,
1984,LILI,30.0,-52.2,,,,
1984,LILI,29.5,-52.1,,,,
1984,LILI,29.0,-52.0,,,,
1984,LILI,28.5,-52.0,,,,
1984,LILI,27.8,-52.2,,,,
1984,LILI,27.0,-52.9,,,,
1984,LILI,26.0,-54.0,,,,
1984,LILI,24.8,-55.6,,,,
1984,LILI,23.6,-57.1,,,,
1984,LILI,22.7,-58.9,,,,
1984,LILI,22.0,-61.0,,,,
1984,LILI,21.2,-63.1,,,,
1984,LILI,20.5,-65.1,,,,
1984,LILI,19.9,-67.5,,,,
1984,LILI,19.2,-69.4,,,,
1985,ANA,29.4,-64.2,,,,
1985,ANA,29.7,-64.9,,,,
1985,ANA,30.1,-65.5,,,,
1985,ANA,30.6,-66.1,,,,
1985,ANA,31.3,-66.6,,,,
1985,ANA,32.2,-67.0,,,,
1985,ANA,33.3,-67.2,,,,
1985,ANA,34.4,-67.3,,,,
1985,ANA,35.6,-67.3,,,,
1985,ANA,37.2,-66.8,,,,
1985,ANA,39.1,-65.9,,,,
1985,ANA,40.8,-64.4,,,,
1985,ANA,42.5,-63.5,,,,
1985,ANA,44.2,-60.3,,,,
1985,ANA,46.0,-57.6,,,,
1985,ANA,48.0,-54.5,,,,
1985,BOB,26.0,-85.0,,,,
1985,BOB,25.8,-84.9,,,,
1985,BOB,25.6,-84.7,,,,
1985,BOB,25.6,-84.4,,,,
1985,BOB,25.8,-84.2,,,,
1985,BOB,26.0,-84.0,,,,
1985,BOB,26.2,-83.8,,,,
1985,BOB,26.5,-83.4,,,,
1985,BOB,26.6,-82.9,,,,
1985,BOB,26.4,-82.3,,,,
1985,BOB,26.4,-81.1,,,,
1985,BOB,27.2,-80.3,,,,
1985,BOB,28.3,-80.4,,,,
1985,BOB,29.4,-80.4,,,,
1985,BOB,30.5,-80.5,,,,
1985,BOB,31.6,-80.5,,,,
1985,BOB,32.2,-80.5,,,,
1985,BOB,32.9,-80.7,,,,
1985,BOB,34.8,-80.5,,,,
1985,BOB,36.6,-80.1,,,,
1985,BOB,38.3,-79.5,,,,
1985,CLAUDETTE,31.5,-80.5,,,,
1985,CLAUDETTE,32.0,-79.0,,,,
1985,CLAUDETTE,32.5,-77.5,,,,
1985,CLAUDETTE,33.0,-76.5,,,,
1985,CLAUDETTE,33.5,-75.3,,,,
1985,CLAUDETTE,34.0,-74.0,,,,
1985,CLAUDETTE,34.3,-72.7,,,,
1985,CLAUDETTE,34.5,-71.5,,,,
1985,CLAUDETTE,34.7,-70.3,,,,
1985,CLAUDETTE,34.8,-69.1,,,,
1985,CLAUDETTE,34.7,-67.7,,,,
1985,CLAUDETTE,34.5,-66.4,,,,
1985,CLAUDETTE,34.4,-64.9,,,,
1985,CLAUDETTE,34.5,-63.2,,,,
1985,CLAUDETTE,35.1,-61.5,,,,
1985,CLAUDETTE,35.5,-59.5,,,,
1985,CLAUDETTE,35.3,-57.5,,,,
1985,CLAUDETTE,35.1,-55.0,,,,
1985,CLAUDETTE,35.2,-52.5,,,,
1985,CLAUDETTE,35.3,-50.1,,,,
1985,CLAUDETTE,35.5,-47.8,,,,
1985,CLAUDETTE,35.6,-45.2,,,,
1985,CLAUDETTE,35.7,-42.6,,,,
1985,CLAUDETTE,35.8,-40.0,,,,
1985,CLAUDETTE,36.4,-37.0,,,,
1985,CLAUDETTE,37.5,-34.5,,,,
1985,CLAUDETTE,39.2,-31.6,,,,
1985,CLAUDETTE,40.7,-28.7,,,,
1985,CLAUDETTE,42.6,-25.7,,,,
1985,CLAUDETTE,44.5,-22.5,,,,
1985,DANNY,18.5,-80.7,,,,
1985,DANNY,19.2,-81.4,,,,
1985,DANNY,19.9,-82.1,,,,
1985,DANNY,20.5,-82.9,,,,
1985,DANNY,21.1,-83.7,,,,
1985,DANNY,21.7,-84.6,,,,
1985,DANNY,22.3,-85.6,,,,
1985,DANNY,23.0,-86.7,,,,
1985,DANNY,23.7,-87.8,,,,
1985,DANNY,24.4,-88.8,,,,
1985,DANNY,25.1,-89.8,,,,
1985,DANNY,25.9,-90.7,,,,
1985,DANNY,26.8,-91.5,,,,
1985,DANNY,27.8,-92.2,,,,
1985,DANNY,28.9,-92.6,,,,
1985,DANNY,29.6,-92.7,,,,
1985,DANNY,30.0,-92.7,,,,
1985,DANNY,31.0,-92.4,,,,
1985,DANNY,32.0,-92.0,,,,
1985,DANNY,32.9,-91.4,,,,
1985,DANNY,33.7,-90.4,,,,
1985,DANNY,34.3,-89.2,,,,
1985,DANNY,34.7,-87.8,,,,
1985,DANNY,35.0,-86.3,,,,
1985,DANNY,35.3,-84.8,,,,
1985,DANNY,35.6,-83.4,,,,
1985,DANNY,35.8,-82.0,,,,
1985,DANNY,36.0,-80.6,,,,
1985,DANNY,36.3,-79.2,,,,
1985,DANNY,36.7,-77.9,,,,
1985,DANNY,37.1,-76.6,,,,
1985,DANNY,37.5,-75.3,,,,
1985,DANNY,38.0,-74.0,,,,
1985,DANNY,38.5,-72.7,,,,
1985,DANNY,39.1,-71.5,,,,
1985,DANNY,39.7,-70.4,,,,
1985,DANNY,40.4,-69.4,,,,
1985,ELENA,19.8,-74.0,,,,
1985,ELENA,20.8,-76.0,,,,
1985,ELENA,21.8,-78.0,,,,
1985,ELENA,22.6,-80.0,,,,
1985,ELENA,23.2,-81.8,,,,
1985,ELENA,24.0,-83.5,,,,
1985,ELENA,25.0,-85.0,,,,
1985,ELENA,25.9,-85.8,,,,
1985,ELENA,26.6,-86.6,,,,
1985,ELENA,27.3,-87.2,,,,
1985,ELENA,27.9,-87.3,,,,
1985,ELENA,28.3,-86.8,,,,
1985,ELENA,28.4,-86.0,,,,
1985,ELENA,28.6,-85.3,,,,
1985,ELENA,28.8,-84.4,,,,
1985,ELENA,28.8,-84.0,,,,
1985,ELENA,28.8,-83.8,,,,
1985,ELENA,28.6,-83.9,,,,
1985,ELENA,28.6,-84.2,,,,
1985,ELENA,28.9,-84.8,,,,
1985,ELENA,29.4,-85.9,,,,
1985,ELENA,29.7,-87.3,,,,
1985,ELENA,30.2,-88.8,,,,
1985,ELENA,30.4,-89.2,,,,
1985,ELENA,31.0,-90.4,,,,
1985,ELENA,31.9,-91.8,,,,
1985,ELENA,32.4,-92.8,,,,
1985,ELENA,33.2,-93.7,,,,
1985,ELENA,34.5,-94.0,,,,
1985,ELENA,35.9,-93.9,,,,
1985,ELENA,37.0,-93.2,,,,
1985,ELENA,38.0,-92.5,,,,
1985,ELENA,38.8,-91.4,,,,
1985,UNNAMED,20.0,-27.0,,,,
1985,UNNAMED,20.5,-28.0,,,,
