id,category,type,lat,lon,name,city,tags,source
hifld/10/6456,healthcare,hospital,18.336717105000048,-65.65449058299998,Hima San Pablo - Fajardo,Quebrada,"{""addr:city"": ""Quebrada"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hima San Pablo - Fajardo"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6457,healthcare,hospital,18.33695600300007,-65.65061199699994,Caribbean Medical Center,Fajardo,"{""addr:city"": ""Fajardo"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Caribbean Medical Center"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6458,healthcare,hospital,18.142128521000075,-65.43963460499998,Centro De Salud Susana Centeno - Vieques,Destino,"{""addr:city"": ""Destino"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Centro De Salud Susana Centeno - Vieques"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6459,healthcare,hospital,18.44601951900006,-66.07371565499994,Doctors' Center Hosp San Juan Inc,San Juan,"{""addr:city"": ""San Juan"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Doctors' Center Hosp San Juan Inc"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6460,healthcare,hospital,18.390790999000046,-66.07629754699997,Hosp Psiquiatria Forense De Rio Piedras,Santurce,"{""addr:city"": ""Santurce"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp Psiquiatria Forense De Rio Piedras"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/11/26,emergency_shelter,police,18.343594100165603,-66.31811759968008,POLICIA MUNICIPAL DE COROZAL,COROZAL,"{""addr:city"": ""COROZAL"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE COROZAL"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/81,emergency_shelter,police,17.971643199711252,-66.90518480009467,POLICIA DE MUNICIPAL DE GUANICA,GUANICA,"{""addr:city"": ""GUANICA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA DE MUNICIPAL DE GUANICA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/101,emergency_shelter,police,18.080619100156923,-66.36218079978073,CUARTEL DE LA POLICIA - COAMO,COAMO,"{""addr:city"": ""COAMO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE LA POLICIA - COAMO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/303,emergency_shelter,police,18.183179300039114,-66.98083570001688,CUARTEL DE LA POLICIA - MARICAO,MARICAO,"{""addr:city"": ""MARICAO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE LA POLICIA - MARICAO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/848,emergency_shelter,police,18.500002799788092,-67.0241743003034,POLICIA MUNICIPAL DE ISABELA,ISABELA,"{""addr:city"": ""ISABELA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE ISABELA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/1450,emergency_shelter,police,18.423707599993918,-65.98168059971402,CUARTEL DE LA POLICIA - ISLA VERDE,CAROLINA,"{""addr:city"": ""CAROLINA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE LA POLICIA - ISLA VERDE"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/1632,emergency_shelter,police,18.363651399891864,-66.80402619979833,DESTACAMENTO DE LA POLICIA - BAYANYA/HATILLO,HATILLO,"{""addr:city"": ""HATILLO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""DESTACAMENTO DE LA POLICIA - BAYANYA/HATILLO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2332,emergency_shelter,police,18.45813579976607,-65.9901200001338,DIVISION MARITIMA FURA,LOIZA,"{""addr:city"": ""LOIZA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""DIVISION MARITIMA FURA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2422,emergency_shelter,police,18.125735699869153,-66.49727079986371,POLICIA MUNICIPAL DE VILLALBA,VILLALBA,"{""addr:city"": ""VILLALBA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE VILLALBA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2470,emergency_shelter,police,17.979811499914376,-66.6199315998602,UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - PONCE,PONCE,"{""addr:city"": ""PONCE"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - PONCE"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2471,emergency_shelter,police,18.33767760021709,-66.46792200002398,POLICIA MUNICIPAL DE CIALES,CIALES,"{""addr:city"": ""CIALES"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE CIALES"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
