id,category,type,lat,lon,name,city,tags,source
hifld/12/14337,emergency_shelter,fire_station,18.484512038841558,-66.81891785635679,PARQUE DE BOMBAS - HATILLO,HATILLO,"{""addr:city"": ""HATILLO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - HATILLO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14338,emergency_shelter,fire_station,18.131922405527973,-67.11164933953415,PARQUE DE BOMBAS - HORMIGUEROS,HORMIGUEROS,"{""addr:city"": ""HORMIGUEROS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - HORMIGUEROS"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14339,emergency_shelter,fire_station,18.15412307314932,-65.82775971443994,PARQUE DE BOMBAS - HUMACAO,HUMACAO,"{""addr:city"": ""HUMACAO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - HUMACAO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14298,emergency_shelter,fire_station,18.48789370654862,-67.02646386823517,PARQUE DE BOMBAS - ISABELA,ISABELA,"{""addr:city"": ""ISABELA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - ISABELA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14299,emergency_shelter,fire_station,18.22519600085201,-66.59319467373916,PARQUE DE BOMBAS - JAYUYA,JAYUYA,"{""addr:city"": ""JAYUYA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - JAYUYA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14300,emergency_shelter,fire_station,18.04326971086448,-66.50061717779391,PARQUE DE BOMBAS - JUANA DIAZ,JUANA DIAZ,"{""addr:city"": ""JUANA DIAZ"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - JUANA DIAZ"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14421,emergency_shelter,fire_station,18.21618738473228,-65.89200224168047,PARQUE DE BOMBAS - JUNCOS,JUNCOS,"{""addr:city"": ""JUNCOS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - JUNCOS"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14249,emergency_shelter,fire_station,18.03970728545073,-67.05682536372399,PARQUE DE BOMBAS - LAJAS,LAJAS,"{""addr:city"": ""LAJAS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - LAJAS"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14302,emergency_shelter,fire_station,18.29741270865668,-66.87374036926292,PARQUE DE BOMBAS - LARES,LARES,"{""addr:city"": ""LARES"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - LARES"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14259,emergency_shelter,fire_station,18.251747731441526,-66.99168468936392,PARQUE DE BOMBAS - LAS MARIAS,LAS MARIAS,"{""addr:city"": ""LAS MARIAS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - LAS MARIAS"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
